2019-10-28,53,92b18a515f8d447db9dc8e3125889690,7,2019-10-28 01:28:46,,58,38,,,,,8
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,5,2019-10-28 01:01:22,太古商场,0,0,,,,,3
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:12:52,,58,87,,,,,7
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,6,2019-10-28 01:05:31,,0,0,17,52,,,4
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:00:30,,0,0,78,29,,,8
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,9,2019-10-28 01:34:34,,23,38,,,,,3
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,9,2019-10-28 01:10:26,,84,3,,,,,8
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,9,2019-10-28 01:52:57,,0,0,,,90,19,6
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,2,2019-10-28 01:44:56,,0,0,,,98,50,7
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,7,2019-10-28 01:27:27,蛋糕,0,0,,,,,6
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:40:11,,47,14,,,,,8
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:11:04,,0,0,76,64,,,4
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:50:22,日本料理,0,0,,,,,3
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,1,2019-10-28 01:20:19,温泉,0,0,,,,,3
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,4,2019-10-28 01:40:35,,0,0,,,57,7,8
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,9,2019-10-28 01:33:58,,0,0,,,82,47,9
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,4,2019-10-28 01:51:02,,0,0,,,65,51,6
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,2,2019-10-28 01:45:27,重庆小面,0,0,,,,,9
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,4,2019-10-28 01:10:34,,87,14,,,,,2
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,5,2019-10-28 01:28:18,,89,34,,,,,2
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,5,2019-10-28 01:46:29,重庆小面,0,0,,,,,5
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,8,2019-10-28 01:02:21,,28,31,,,,,1
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:14:57,蛋糕,0,0,,,,,1
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,2,2019-10-28 01:48:17,,11,67,,,,,4
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,7,2019-10-28 01:19:57,,0,0,,,82,23,7
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,0,2019-10-28 01:35:44,新辣道鱼火锅,0,0,,,,,0
2019-10-28,53,92b18a515f8d447db9dc8e3125889690,7,2019-10-28 01:38:07,,0,0,,,45,68,8
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:24:03,,15,79,,,,,8
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,9,2019-10-28 09:41:05,,0,0,25,85,,,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:55:19,,63,84,,,,,6
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:14:10,,23,34,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,3,2019-10-28 09:18:45,日本料理,0,0,,,,,2
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,4,2019-10-28 09:00:36,,0,0,,,6,3,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,6,2019-10-28 09:18:54,,0,0,84,47,,,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,2,2019-10-28 09:13:40,火锅,0,0,,,,,4
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,6,2019-10-28 09:08:14,,0,0,42,48,,,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:14:18,,47,88,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,6,2019-10-28 09:25:26,温泉,0,0,,,,,7
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,9,2019-10-28 09:36:45,新辣道鱼火锅,0,0,,,,,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,0,2019-10-28 09:22:05,新辣道鱼火锅,0,0,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,2,2019-10-28 09:12:23,,0,0,34,64,,,2
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,3,2019-10-28 09:47:51,国贸大厦,0,0,,,,,0
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:58:54,,0,0,,,6,47,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:49:57,,80,35,,,,,9
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,0,2019-10-28 09:18:28,,0,0,66,82,,,0
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:31:55,重庆辣子鸡,0,0,,,,,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,1,2019-10-28 09:40:40,,0,0,69,98,,,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:44:14,,73,71,,,,,4
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,6,2019-10-28 09:43:22,,0,0,,,91,51,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,2,2019-10-28 09:31:03,,0,0,,,62,44,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:33:50,,0,0,,,65,95,2
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:31:30,,0,0,,,64,21,4
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,0,2019-10-28 09:15:14,,0,0,,,19,89,6
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,8,2019-10-28 09:38:09,,69,12,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,3,2019-10-28 09:08:56,,68,28,,,,,3
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,6,2019-10-28 09:08:10,,11,72,,,,,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:19:57,太古商场,0,0,,,,,8
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,8,2019-10-28 09:53:54,,0,0,0,97,,,0
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,1,2019-10-28 09:31:50,,0,0,,,44,51,0
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,9,2019-10-28 09:45:29,,0,0,,,96,14,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,4,2019-10-28 09:19:43,呷哺呷哺,0,0,,,,,7
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,3,2019-10-28 09:10:25,,0,0,,,5,8,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,9,2019-10-28 09:27:30,,13,39,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,5,2019-10-28 09:40:05,,0,0,91,22,,,8
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,4,2019-10-28 09:05:09,,0,0,,,25,94,8
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:35:31,,11,29,,,,,9
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,7,2019-10-28 09:17:16,,21,81,,,,,1
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,0,2019-10-28 09:28:10,,65,97,,,,,5
2019-10-28,53,a793a9af0e33492da4ff96eceedb8415,2,2019-10-28 09:29:22,,0,0,62,90,,,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,5,2019-10-28 09:30:30,,33,9,,,,,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:22:00,,93,60,,,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:35:01,,0,0,3,41,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,2,2019-10-28 09:33:01,,0,0,68,8,,,9
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:29:40,,0,0,,,43,53,8
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:33:25,,0,0,64,11,,,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:12:32,,0,0,,,33,66,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:41:26,,48,52,,,,,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:33:30,,95,86,,,,,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:21:24,火锅,0,0,,,,,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:25:17,,59,99,,,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:27:47,,25,34,,,,,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,1,2019-10-28 09:13:37,,0,0,49,30,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,2,2019-10-28 09:41:33,,37,97,,,,,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,3,2019-10-28 09:38:33,火锅,0,0,,,,,0
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:52:20,,0,0,98,22,,,1
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:47:04,,68,81,,,,,2
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:55:23,,65,83,,,,,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,2,2019-10-28 09:01:26,蛋糕,0,0,,,,,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:36:16,,0,0,45,63,,,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:40:52,,42,62,,,,,8
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:50:49,,0,0,,,25,99,2
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:22:11,,76,50,,,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,1,2019-10-28 09:45:38,,0,0,69,11,,,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:36:45,新辣道鱼火锅,0,0,,,,,5
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:42:31,,0,0,,,4,2,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,1,2019-10-28 09:38:11,,28,16,,,,,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,3,2019-10-28 09:42:24,呷哺呷哺,0,0,,,,,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,1,2019-10-28 09:42:07,火锅,0,0,,,,,8
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,6,2019-10-28 09:26:44,,0,0,,,94,62,8
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,2,2019-10-28 09:23:19,蛋糕,0,0,,,,,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,3,2019-10-28 09:08:11,,6,24,,,,,2
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:22:03,,86,72,,,,,9
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,2,2019-10-28 09:05:03,日本料理,0,0,,,,,9
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,7,2019-10-28 09:44:48,,0,0,,,5,81,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,6,2019-10-28 09:43:22,,63,50,,,,,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,0,2019-10-28 09:03:12,,0,0,,,94,14,8
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,5,2019-10-28 09:39:28,日本料理,0,0,,,,,7
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,5,2019-10-28 09:41:50,,0,0,,,99,23,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,1,2019-10-28 09:55:28,,0,0,,,77,89,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,5,2019-10-28 09:06:32,,80,12,,,,,4
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,7,2019-10-28 09:37:10,,0,0,90,82,,,0
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,3,2019-10-28 09:34:58,,0,0,,,36,79,1
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,4,2019-10-28 09:00:34,,0,0,78,4,,,3
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,9,2019-10-28 09:45:46,,0,0,,,3,13,6
2019-10-28,53,c36e458f88dc4ae6a724e7adf8dcd89b,3,2019-10-28 09:00:45,,0,0,84,34,,,1
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,0,2019-10-28 07:32:32,重庆辣子鸡,0,0,,,,,3
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:49:06,,0,0,53,14,,,9
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,3,2019-10-28 07:26:53,,0,0,,,36,98,5
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,2,2019-10-28 07:33:23,,15,28,,,,,3
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:31:40,,0,0,57,17,,,4
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:22:25,温泉,0,0,,,,,8
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,9,2019-10-28 07:25:32,,0,0,,,27,84,2
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,9,2019-10-28 07:04:00,,0,0,25,73,,,1
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:27:29,蛋糕,0,0,,,,,5
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,2,2019-10-28 07:16:49,重庆辣子鸡,0,0,,,,,4
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:39:08,重庆辣子鸡,0,0,,,,,0
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,8,2019-10-28 07:02:52,新辣道鱼火锅,0,0,,,,,2
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,3,2019-10-28 07:51:41,,70,74,,,,,9
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:19:04,,0,0,,,20,92,9
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,2,2019-10-28 07:31:44,,0,0,,,66,78,2
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:07:31,,33,45,,,,,8
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,2,2019-10-28 07:21:05,,24,17,,,,,4
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,1,2019-10-28 07:01:25,,52,50,,,,,9
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:07:10,,62,48,,,,,3
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,9,2019-10-28 07:40:27,,0,0,,,47,71,6
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,3,2019-10-28 07:35:10,新辣道鱼火锅,0,0,,,,,8
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:34:19,,0,0,,,23,16,5
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,1,2019-10-28 07:43:43,,0,0,41,85,,,3
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,1,2019-10-28 07:50:43,,46,59,,,,,4
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:47:17,,52,57,,,,,8
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,6,2019-10-28 07:38:44,,0,0,99,56,,,3
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,5,2019-10-28 07:48:36,,23,26,,,,,5
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,6,2019-10-28 07:15:49,,0,0,60,75,,,6
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,4,2019-10-28 07:36:47,,0,0,,,13,5,0
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,2,2019-10-28 07:29:17,,0,0,,,7,11,6
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:58:01,呷哺呷哺,0,0,,,,,7
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,7,2019-10-28 07:39:00,火锅,0,0,,,,,0
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,3,2019-10-28 07:52:01,,0,0,,,61,75,7
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,8,2019-10-28 07:45:46,蛋糕,0,0,,,,,4
2019-10-28,53,0e8eac480c204a40a822bd20c1f6b5c6,6,2019-10-28 07:30:45,,0,0,73,12,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:40:38,,0,0,56,29,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:50:49,,0,0,22,13,,,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:05:04,温泉,0,0,,,,,5
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:47:56,,0,0,,,94,58,2
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:10:50,,0,0,,,32,22,2
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:03:32,温泉,0,0,,,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,7,2019-10-28 20:11:49,重庆辣子鸡,0,0,,,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:29:58,,21,58,,,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:47:31,,50,61,,,,,2
2019-10-28,53,9e0d90f351534731968769bb09c28219,9,2019-10-28 20:56:29,,9,99,,,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:38:14,,66,3,,,,,8
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:38:27,,0,0,16,73,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:10:19,蛋糕,0,0,,,,,4
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:09:46,,0,0,69,1,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:28:19,,0,0,82,37,,,2
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:39:28,,0,0,52,14,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:21:09,,39,62,,,,,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,1,2019-10-28 20:49:30,,0,0,,,87,82,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,7,2019-10-28 20:29:22,,0,0,91,96,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:43:05,,0,0,86,86,,,8
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:37:33,日本料理,0,0,,,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:18:07,,42,52,,,,,8
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:38:27,太古商场,0,0,,,,,9
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:41:08,,0,0,26,8,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:48:47,国贸大厦,0,0,,,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:33:19,日本料理,0,0,,,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:48:23,国贸大厦,0,0,,,,,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:54:04,,0,0,26,86,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:19:12,,0,0,,,62,87,5
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:26:56,,73,61,,,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:45:04,,0,0,31,51,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:41:03,,86,18,,,,,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:10:39,,0,0,,,21,55,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,5,2019-10-28 20:12:51,重庆小面,0,0,,,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:02:04,,0,0,,,35,22,4
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:26:46,,74,67,,,,,5
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:57:19,,8,67,,,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:09:50,重庆辣子鸡,0,0,,,,,4
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:46:27,,0,0,,,78,0,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:07:49,,45,21,,,,,8
2019-10-28,53,9e0d90f351534731968769bb09c28219,1,2019-10-28 20:43:58,,0,0,,,49,62,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,9,2019-10-28 20:53:29,,0,0,,,78,10,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,7,2019-10-28 20:23:43,,0,0,62,59,,,8
2019-10-28,53,9e0d90f351534731968769bb09c28219,0,2019-10-28 20:18:33,,0,0,98,89,,,1
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:01:40,重庆小面,0,0,,,,,0
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:45:40,温泉,0,0,,,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:07:09,,0,0,4,69,,,7
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:22:33,太古商场,0,0,,,,,6
2019-10-28,53,9e0d90f351534731968769bb09c28219,6,2019-10-28 20:03:09,,0,0,,,84,26,9
2019-10-28,53,9e0d90f351534731968769bb09c28219,8,2019-10-28 20:45:39,日本料理,0,0,,,,,5
2019-10-28,53,9e0d90f351534731968769bb09c28219,3,2019-10-28 20:04:42,火锅,0,0,,,,,9
2019-10-28,53,9e0d90f351534731968769bb09c28219,7,2019-10-28 20:17:25,,0,0,2,73,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,2,2019-10-28 20:25:29,蛋糕,0,0,,,,,3
2019-10-28,53,9e0d90f351534731968769bb09c28219,9,2019-10-28 20:04:36,,0,0,,,46,83,4
2019-10-28,53,9e0d90f351534731968769bb09c28219,7,2019-10-28 20:55:55,,84,42,,,,,3
